Code,Romanian,Hungarians,Romany,Ukrainians,Germans,Turks,Russians_Lippovans,Tatars,Serbs,Slovaks,Bulgarians,Croats,Greeks,Italians,Jews,Czechs,Poles,Chinese,Armenians,Csango,Macedonians,Another,City
11539,91.85782707335518,2.5712125031509956,4.613057726241492,0.0,0.5041593143433325,0.0,0.0,0.0,0.07562389715149988,0.15124779430299976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22687169145449962,Paulis
11584,62.196873679763414,28.01858893113646,8.415716096324461,0.2534854245880862,0.287283481199831,0.0,0.03379805661174482,0.0,0.3633291085762569,0.3548795944233207,0.03379805661174482,0.0,0.0,0.04224757076468103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Pecica
11637,26.12555485098288,46.290424857324034,0.9511731135066582,1.2048192771084338,3.4876347495244135,0.0,0.0,0.0,0.0,12.872542802790107,0.0,0.0,0.0,0.0,0.0,3.4876347495244135,0.0,0.0,0.0,0.0,0.0,5.580215599239062,Peregu Mare
11664,99.12810194500335,0.335345405767941,0.335345405767941,0.0,0.2012072434607646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Petris
11735,82.93532338308458,5.074626865671642,11.990049751243781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pilu
11762,99.58437240232752,0.0,0.41562759767248547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Plescuta
11842,98.93805309734513,0.6371681415929203,0.0,0.10619469026548672,0.3185840707964602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Savarsin
11940,85.62392179413456,5.6929269695227145,4.7153536515238645,0.2491853555683343,0.7858922752539774,0.0,0.0,0.0,2.93271995399655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Secusigiu
11995,99.46524064171123,0.13368983957219252,0.40106951871657753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seleus
12037,83.91710449503795,2.860478692352598,8.990075890251022,0.49620548744892,2.4810274372446,0.0,0.0,0.0,0.0,0.8756567425569177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37945125510799765,Semlac
12055,50.591146549353866,33.70910090734122,9.54083035468793,0.0,1.0723123453395655,0.0,0.0,0.0,0.0,5.086609843277427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sintea Mare
12091,85.6003003848681,2.083920022528865,8.992771989111048,0.11264432554210081,3.1258800337932975,0.0,0.0,0.0,0.0,0.04693513564254201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037548108514033604,Oras Santana
12126,87.92436613665664,3.9535883111302104,7.950150408250967,0.0,0.17189514396218306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Socodor
12144,88.95604395604396,3.0494505494505493,6.538461538461538,0.08241758241758242,0.9340659340659341,0.0,0.0,0.0,0.0,0.19230769230769232,0.10989010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13736263736263737,Sagu
12206,88.95532887794583,0.7738304607808653,9.356313753077735,0.31656700668308124,0.24621878297572986,0.0,0.0,0.0,0.0,0.35174111853675694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seitin
12224,86.07979184735473,0.30355594102341715,13.443191673894189,0.0,0.0,0.0,0.0,0.0,0.0,0.17346053772766695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sepreus
12242,98.0252200808946,0.26171782060433024,1.3799666904591958,0.19034023316678564,0.07137758743754462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137758743754462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sicula
12288,86.22273249138921,11.366245694603904,0.574052812858783,1.3777267508610793,0.4592422502870264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Silindia
12340,86.89138576779027,3.424291064740503,9.149277688603531,0.0,0.5350454788657036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Simand
12368,83.96855010660981,3.10501066098081,11.420575692963753,0.1732409381663113,1.2526652452025586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07995735607675906,Siria
12402,99.07120743034056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9287925696594427,Sistarovat
12457,97.45712596096985,0.5322294500295683,1.0053222945002958,0.6505026611472502,0.0,0.0,0.0,0.0,0.0,0.35481963335304556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taut
12509,87.61769408420679,0.2842423165748801,2.0785219399538106,9.895185645763013,0.053295434357790016,0.0,0.0,0.0,0.0,0.07106057914372002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tarnova
12572,99.35408103347035,0.29359953024075164,0.17615971814445097,0.17615971814445097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Varadia De Mures
12643,57.6464489372732,20.926213927769137,11.232071885260066,1.0195265249697598,0.6048038707447728,0.0,0.0,0.0,0.20736132711249353,2.6092966994988767,5.7542768273716955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vinga
12689,98.34896810506567,0.1125703564727955,1.425891181988743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125703564727955,Varfurile
12778,97.7783203125,1.171875,0.0,0.2685546875,0.5859375,0.0,0.0,0.0,0.0,0.09765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09765625,Zabrani
12812,96.55034095467309,0.16044925792218212,3.2892097874047335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zarand
12849,8.907823392718823,89.23315259488768,1.8590240123934934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zerind
12876,63.11291048133153,34.61538461538461,1.934322986954566,0.06747638326585695,0.2699055330634278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zimandu Nou
12912,8.774113254511512,88.92345986309894,1.866832607342875,0.0,0.24891101431238333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18668326073428748,Dorobanti
12920,95.27687296416939,2.728013029315961,0.5700325732899023,0.20358306188925082,1.221498371335505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frumuseni
12938,96.47207055858883,2.0579588408231837,0.0,0.9239815203695926,0.5459890802183957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zadareni
13169,99.14091916212432,0.06796525616105047,0.5668302363831609,0.002718610246442019,0.026506449902809683,0.028545407587641198,0.008835483300936562,0.0,0.008835483300936562,0.0,0.0,0.0,0.025147144779588675,0.023787839656367663,0.008835483300936562,0.0,0.002038957684831514,0.004077915369663028,0.022428534533146655,0.004077915369663028,0.0033982628080525237,0.055051857490450884,Municipiul Pitesti
13187,99.10019209382267,0.0,0.7885956930542918,0.0,0.0,0.030330603579011222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08088160954402993,Bascov
13276,98.62068965517241,0.0880410858400587,1.2912692589875274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bradu
13301,99.26347834626338,0.022914007005139285,0.654685914432551,0.0,0.0,0.016367147860813773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009820288716488264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032734295721627546,Oras Mioveni
13365,98.32545311268716,0.0,1.5366430260047281,0.0,0.0,0.0591016548463357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07880220646178093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maracineni
13392,93.60291438979964,0.02185792349726776,6.076502732240437,0.0,0.0,0.0,0.2768670309653916,0.0,0.0,0.0,0.0,0.0,0.0,0.02185792349726776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Stefanesti
13490,97.9091975205227,0.09046741497738314,1.909867649522533,0.020103869994974034,0.016753224995811694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02345451499413637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03015580499246105,Municipiul Campulung
13524,76.94241890872517,0.0,23.05758109127483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valea Mare Pravat
13622,99.43431078272916,0.14623258677749557,0.33479565920110826,0.0,0.011544677903486492,0.015392903871315323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026937581774801815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030785807742630646,Municipiul Curtea De Arges
13668,98.63645478243433,0.0300782033286545,1.3334670142370162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oras Costesti
13757,99.59669288162937,0.0,0.34281105061504336,0.0,0.0,0.030248033877797943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030248033877797943,Oras Topoloveni
13819,99.56521739130434,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albestii De Arges
13891,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albestii De Muscel
13935,99.7014115092291,0.0,0.2985884907709012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albota
13999,81.36012364760433,0.0,18.63987635239567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aninoasa
14049,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arefu
14085,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Babana
14165,97.99713876967095,0.0536480686695279,1.9492131616595136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baiculesti
14272,95.81164807930607,0.0,4.188351920693928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balilesti
14352,98.9484752891693,0.0,1.0515247108307044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beleti-Negresti
14405,71.92660550458716,0.0,28.073394495412845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Berevoesti
14450,99.9400479616307,0.0,0.05995203836930456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barla
14584,98.8292467417716,0.0,1.1707532582284073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bogati
14673,98.3739837398374,0.0,1.6260162601626016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boteni
14726,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botesti
14753,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bradulet
14851,97.89905201127338,0.0,2.1009479887266207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Budeasa
14922,87.62075134168157,0.0,12.379248658318426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bughea De Jos
14940,99.94876174210077,0.0,0.05123825789923143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buzoesti
15064,99.67132292522597,0.0,0.3286770747740345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Caldararu
15108,99.16740131256734,0.04897639337839162,0.7836222940542659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Calinesti
15233,99.17461955119938,0.0,0.748001031725561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07737941707505804,Cateasca
15313,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cepari
15402,74.16666666666667,0.0,25.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cetateni
15448,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cicanesti
15493,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ciofrangeni
15554,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ciomagesti
15652,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cocu
15741,99.92222438265604,0.0,0.07777561734396267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corbeni
15830,99.48648648648648,0.0,0.5135135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Corbi
15901,90.41698546289211,0.0,9.525631216526396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057383320581484314,Cosesti
15983,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cotmeana
16132,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuca
16285,77.66447368421052,0.0,22.335526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Davidesti
16329,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dambovicioara
16365,99.41141848145968,0.0,0.5885815185403178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darmanesti
16427,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dobresti
16454,98.86877828054298,0.0,1.1312217194570136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Domnesti
16472,78.18396226415095,0.0,21.816037735849058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dragoslavele
16506,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Draganu
16551,99.53302201467645,0.0,0.466977985323549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godeni
16613,98.07370184254606,0.0,1.9262981574539364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harsesti
16659,72.05466540999058,0.0,27.945334590009423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hartiesti
16739,83.40117593848937,0.0,16.59882406151063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Izvoru
16757,96.25448948178553,0.0,3.745510518214469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leordeni
16908,93.05019305019304,0.06813536225300931,6.8816715875539405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leresti
16944,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lunca Corbului
17049,91.31929522990976,0.0,8.680704770090244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malureni
17101,93.2485549132948,0.0,6.7514450867052025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Merisani
17209,99.71916686168969,0.07020828457758016,0.11701380762930026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936110461034402,Micesti
17254,79.507179578089,0.07090941322460556,20.421911008686404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mihaesti
17334,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mioarele
17398,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirosi
17423,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moraresti
17496,99.5486549918758,0.0,0.45134500812421013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mosoaia
17575,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozaceni
17619,98.83443708609272,0.0,1.1655629139072847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Musatesti
17726,98.88746255883612,0.0,1.1125374411638853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Negrasi
17771,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nucsoara
17824,97.0873786407767,0.0,2.912621359223301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oarja
17851,94.909805322379,0.0,5.090194677621004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pietrosani
17913,98.54413102820746,0.0,1.4558689717925386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poienarii De Arges
17968,92.14041627834732,0.0,7.859583721652688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poienarii De Muscel
18028,99.90818668706963,0.0,0.09181331293037491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poiana Lacului
18162,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Popesti
18242,97.8711162255466,0.0,2.128883774453395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Priboieni
18331,92.94619422572178,0.0984251968503937,6.8569553805774275,0.0,0.0,0.0,0.0,0.0,0.0984251968503937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ratesti
18411,97.09003765833619,0.0,2.909962341663814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recea
18475,99.65250965250965,0.0,0.3474903474903475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rociu
18527,98.92607839627708,0.07159477358152855,1.0023268301413997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rucar
18554,99.44547134935306,0.0,0.5545286506469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salatrucu
18581,99.76811594202898,0.0,0.2318840579710145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sapata
18670,84.55480201268868,0.0,15.44519798731131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Schitu Golesti
18741,98.14241486068111,0.0,1.8575851393188854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slobozia
18778,99.51771859928706,0.0,0.48228140071293774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stalpeni
18858,87.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stoenesti
18938,96.78416821273964,0.0,3.215831787260359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stolnici
19007,99.23932124049152,0.0,0.5851375073142189,0.0,0.0,0.17554125219426564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suseni
19114,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stefan Cel Mare
19141,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suici
19212,97.94871794871794,0.0,2.051282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Teiu
19249,99.6415770609319,0.0,0.35842293906810035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tigveni
19338,96.53589315525876,0.0,3.4641068447412353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Titesti
